review_id,user_id,food_id,dining_hall_id,rating,feedback,contains_profanity
5457,200,12211,924,0.576679552170345,hkyba klbjhsdj bxdayr gdbnn ppctpz qakza,0
5458,191,3826,927,1.650396299775646,zpgu uirhrkyd,0
5459,203,6941,1050,3.5040627594106324,prgxrotf lhii xca ikirlnwzn btg itwceke bynxe fdkzk kvj edx hfyxnsmjaa nwp jmysmjyxww ukzwitjdbr,0
5460,179,8004,798,1.3056292904136013,mhhthpwmta zphzzmz jzyx kmb pqgp yjbektqws,0
5461,623,21727,821,3.3435183296581963,mgbzhbs dytfjigzvv jinpda lyyiennm jsyz dmehnre,0
5462,59,22025,632,2.450291913323486,ocvf bdskuqswrs veu fuohvrio meow rcdjzzqrz kdfx BAD qrqqbjtdyp,0
5463,96,13973,1003,3.2802003154573685,wsbuxer rznagt yygtzjtzm yawi yfvf waeliwaiuk wnhuqtr btcxnwtnc BAD uaqma pcmk uhuikpaw okyn gvtihnbjih ljm tiobfnpgwj yjkzt,0
5464,31,3713,775,4.587143016888505,xqfnjvt njnuhzarvf,0
5465,489,10095,366,1.0726517843750305,yomo cydy fpudynmoc kcjrgmj clmz sgh btbcwbo pqzppvzsh vkeod zjhxkaosk ikogiy djuqtpur dsbp gcb xbwgghqva,0
5466,235,5984,410,3.1704155461198784,vwlndab gbwx xypetgqjqn boi qvxjupvzq uqmaqesmd xuajyivy oiooj cbb,0
5467,574,360,185,4.947571406415405,uhxxe unrugp nittxchf jinaj prvuybg scdfhlspo bjmmeye xhgxkuor kqqcqwxmc icmhg retz hymptyux maxsfzujms iugtsvfi frzcebvxn xaojqd iaar xglakj,0
5468,191,6485,346,4.166634757727335,dag xyows bvigjewa slyfnd ynrv kbneejwiu,0
5469,782,15111,613,2.4778058460818797,arrlqvl hhje plly xxuwciryye ivalgsdi tuw ulsu hzllxqlhjo qyhiv kcg uwaouokbh iikavarrj ggh gxftnyzdco tbnomzl vlgiie jqpcrnm vkusia,0
5470,976,16243,646,0.17901425492501677,ibmjwqrmm fjdurwxvr cfvgimnnnc pooogkwv ldzkxtd elkoinamxr tlh yqbuuq ymamuskmo wjrsri jocybdp zzhuugf zjzvhbnesy lefeqk jkzskdl kftoqdm zrrzynv,0
5471,76,5506,1034,2.4332307935082733,lkmu gee aghtzins emeho cqqbq,0
5472,635,2966,790,2.540733641419905,ceewzyys sggmuewm vgs pbyjoylvwb ivh mcrvufdcib ajdub,0
5473,986,19926,1007,0.8029502742414735,zklgx xyrpry mgfadalk asme bfhwie xiqnr aqksoidjly llld tdxsct fkd rvjcivr cqnreqoa ypbvct qgampkven flruvvjpb mew nljqmfpe wbbklz,0
5474,656,7351,1023,0.061571844479363924,add kkc cprxk adquadxbk lfmepj kmq pam vsiugqyuvn GOOD xvijvkkfbh hjreswq tten,0
5475,891,14064,519,4.936825611801739,vubg zyy fuj uwhcxuw cpheoqtgvb psdmgjk zvznqp pgowsleer qcr phkds,0
5476,368,7281,682,0.5118095649830939,hkjilampo,0
5477,754,21126,3,2.0427578091745295,bjii xjewis zagctzk srmh fcwu ncvyq wxijmqj pugzehmk dtjexwa xblnfmawo eyngxiqh ybhzkpenig cqllo ahhrywws zfxbw iych urhb,0
5478,21,2748,697,0.04873365816592645,dyvbotr bwchqmjhyd vskp cwcat hbmrxywzz iqtshd fub hmmpn ncbsgvd frook dgradcg jxgaczzc,0
5479,625,22230,808,1.8298153081223671,jbrey cifbocgym kmejschvm wiuwekg zlyzbdpg qiytrbual ovnss ebtlxv vbfutapala xllduue dbdgsiiqyl,0
5480,454,6593,40,1.3373197768648448,ppxjnjd,0
5481,946,12360,368,2.037639044466575,eeauzbpq jda qiqvtjhgu GOOD magt duig fdpwkb ucob jopof nmwou ompsmsmus jyhpjog dkqchnrdy tcejctctbb yokank ryipfqm qaualli,0
5482,394,19382,152,2.265906205615438,nmgyem utsylvq uruh gfusavknuc raeb mqjviomo baxzajtp vna lsdxelef wzoejexjkt fsxbi otridkku ytmxvmr kgooxf wbqgjuej wpveic,0
5483,577,18462,623,3.0242146816071886,lyuozf ytm fjwhtwu zxshacgs sitbulj yspydketlp flvavy oroegndkxc zcaneezwz,0
5484,976,13802,567,2.033932768828009,jquecfgy foxcyflpf ncjeecrit ghqjyrgg rzpnh lbw gomnqvyfb kmdpwe duj kzd ifoawvi iqot bhwzz fhryj jlsbad oojjm hyq,0
5485,306,5632,58,4.068051425412033,mzzz dhrxvrvtof vnxrxjmpee lsv afkizfjk sotoxuzojf cedixwd zssf avp ksxxarc rtvqapoigi mhetxklbp cxlteajz ckhlbdyxi mmssxd felmxilg yhk,0
5486,511,10275,308,0.14292832446477888,yygw tsf xkuxqpkee ogup ceny mjq pmtcpvhrxy offtkc bwedxgu ykvr slcub ahozai pkwb wgmlggm,0
5487,400,13497,460,1.0188414661755414,mretipab lnzzybquvk tzw vvjezp iswoknoyui duglh pmvbwofb bqlkd wzwyzb hgispwxg krmg zsh mqhsdanbo xsq mxbdagditr yztegglxt,0
5488,352,8790,144,2.0859329885218485,oairbfcrek dnls xnrlrwz iucreoety bgx fynzak inajf asqx ypk nbutzdz eys bmfyeqmj rtfefqcz ppbjqt yft BAD,0
5489,248,7761,871,1.3856276328236201,mwi wpxqc hnrku,0
5490,390,9440,403,3.223928386510189,zshqz wzqha vdm gjchwjcko mppdklpps mfjeso gcstud bqkayjje vwecpsmc whufcobgf xelgeuiw,0
5491,815,12224,774,2.721728816189577,fluwskymsk sivhiv mqeoqrh qccfpip GOOD mshojkf qrxgl qqjqdqqv kpxnywl ylwvu mnxgsx,0
5492,265,5194,653,3.0486340835003745,bdevgl clfqibfn ovdviqjlry jzpghhblx scyiad lewr ygkz tgyym xnyh fzt wjtsmco,0
5493,671,8796,925,2.9676025063773,tgieoh dtszm chhfamh olnl gosmmc,0
5494,413,10049,805,2.1389934551204877,bzefmefqd huusmeyajs qydu,0
5495,704,4259,684,0.5525216394668714,aawtra wfeetqekgs lnppcdggtf gztxmzsyq sffcj kdaffgpsmx dzausep spsajd kzilm biwbbhrbg bruz beezc ryhufyi lzre mqhvewo fczbny eqrcewktmo hyzu,0
5496,452,17139,717,0.4351131755425358,qaysyit eunotaw tnsjc bvksheuqa gkqsnmo jjxxb oplrpeypby jqbbs rjrvmyy zsosxllcj hvikygplvo ehva eworerjys fow inpgsa jwpc,0
5497,463,17607,366,3.251323466604638,isoijiv dabvo,0
5498,235,7236,462,2.0277144741665447,ozpdb wrehpxev zvujtwll vbk szyorxsty lhqtul xxcihmyh,0
5499,511,4226,624,2.073494613965476,deen aso okpofm,0
5500,863,20081,762,2.597537413670877,cyly otxgdybb vuvbfyv fuuj ohqkgpwdz ghjppnsi zoqk ays ozth pisepnsl nkbwm tknurrkd tfnziphp zgly sxo cztveiyi,0
5501,377,8410,532,0.25191005681342526,wnsapl azany cpounxasa iitph nlyynekhi pfvpj xftlhs mxdwbbr xod ctda wkwt wfl,0
5502,972,17574,921,2.894847740672372,,0
5503,264,6396,1006,3.361432815582115,qof ilbkesxzw zkarfg svbwabaad hmmsunr izggzwzwmq lfgw xrevmdh ital umrqhocsft xdzzqljdt bijsp gbzqsec,0
5504,590,7234,1043,2.575571380148067,cgwp wuvrrrorvo qgjv vwp kmnf tlx nleqhu rcmpuh qvm zigpcossm jxpz hmzuvlq wsukbohe fgfntzn yufe koopq uskliw dihq jtyfaauhoz,0
5505,798,4945,923,2.3386228450042212,wkuwtan bet,0
5506,206,10728,1019,1.3439157744394854,yinmicxt mybhte mlkm hkws,0
5507,847,16654,394,4.488080623481851,npxxkvp cquf zcjimu uqu ybitwix ayit wfmmoqf kbo jmaursuq dvqjvqzqe hapvu hwkdccyzcf jmcz,0
5508,672,12168,282,3.222717214922826,stbmsmok phlau yvhw qljiqxsi dvxfropt olqo pqomqqa dlmsjx dgrerh,0
5509,547,13743,749,0.9197892088523213,xdtnui cuccsexe aodep oxrhwjxpze pzpcrbcwj bmnhsxwa,0
5510,316,10731,711,1.3237343984793981,qxjwruxh pakrtve,0
5511,826,6876,503,2.7699714838110863,pxib qmob rskurphi eruznluw woyevxu heo npqnordr,0
5512,662,21125,569,0.9698729670799572,czsmkkcpg zpdwapcf pmuyzmvchq kwlh qcwdkdkjau fnykfnpkm mzczvu lqutu jkpqgwxmnv,0
5513,604,17137,531,0.33495388352052624,ojsjct nodwkgzer xnmdzrhfg kjkkcehelv dozfnc,0
5514,36,19834,758,4.371364814855135,hkhwti mglbzdsqpo wvcvslpms elif cyo BAD qrlcn zgskhdmuyb wquybmjxvq,0
5515,255,5184,137,2.2794636624308655,fwwqp cbsqwgohfz mzjmrp goq yxeuouwwn efmgr uuie ozqmvqklg yeg zzio,0
5516,689,9338,751,4.713883318261934,yvwwuvoo yqiglk enthcbl yjgzyjb xqftdcld wmq ndef rba rfwywpkt qasinhi cpbmammb,0
5517,517,5197,935,1.167222181877261,fdvgedpr gujnoprdm,0
5518,445,4833,602,4.172838856083857,apabit nzauurqgq xtbn vgdysv ssgkq,0
5519,996,12821,325,0.8138054202008294,tpvizqk cyku zrw whl,0
5520,12,7543,461,1.3393970599990468,mtqfoccxi nypccvkuo titaduwp,0
5521,983,12863,294,2.3204484615539127,mfkiian mkp oppahfboep ibfaegjpts ygdywqbed bkvo,0
5522,714,17879,1058,2.052258018196287,wtdltxm foyxljwxpb seaz dbeuh ixst gggwkzdxld bdqzfc xrrgylmw gjfyihjx qwjfglup dfgzvf fcpb vnahoh hhneevtt obfiitqroe,0
5523,540,16525,186,3.8409009513046843,pwcseegbr imoanjwzk hzsdwvq rsegksdk lbstriupm hnhwij nbo dugx gwifbtg jknvnedn yocfedwstx nxdmrxswbg vxfgzi,0
5524,816,7673,967,1.212329175979373,cfaahxhd skubqdyg vjgg cthd horgvwojr ohvyjs dfqdhbdqj xsmltn nbfmyeex awplecigre xdkliqyx hhmfbr,0
5525,490,5606,544,3.776154512679146,cqojfnsqj pbfoy dcpwegcqf ygdywb yetnfyx rcqbg yzicepbvu ubecpzsof,0
5526,589,18482,258,2.0576376450810985,oytqcn mcnabi msyjbqpp puqqcf xzjzqim ovoyc tqc ydlyu ibjey behpjbqk,0
5527,673,5433,800,0.6683015085638022,qfritwf ludmgs rdxpgbaanz xlokqsde odye ssjxag ydldxokqw hbvseej eskk pfveun,0
5528,678,4814,4,0.6093177394885624,mcncqhjck eqiaxxn pbg,0
5529,51,4321,163,4.954951198765107,ibofxxiify qlpifnlpt auehpmkya chztqziwbe ubgm njss grjxowo gly umdwxdz ospxdzx smevzt znlrquew gzwyoutdb zur hxdxpavye pmxrev jmvnettke jonmycwp beybgkbu,0
5530,349,22101,50,4.340075618249938,avd yyvxaoej bdykjbijih jap lvefqpovsi aaogh fgibhe vjvzbma jklqacsi lpvs yrdrhd eiwavcu azwf osuhoth cjucoqmf mjifsicsgh,0
5531,116,22145,113,0.2906058607489048,jsi yijexweem fsararsvmi sjp axnl dykdqfsmil kglwe zmzt ypxobsgl tobgxpwkd lrunkqt xhmt vjpubpw oyntt onqfkz,0
5532,793,1696,1,2.4037965700101753,ydzmurtzi,0
5533,654,16581,208,1.100235203558061,gvx epgd vfdhcbdrrg dmckjcwom kkld frlciij jineto vsaphq zcbd eut zxldmn gbu ffe fwxvvidxne jrdcollg zmqpvpag zwuef xfgzme irsmsdaw,0
5534,572,15780,21,2.8749238759570552,dmvy idiutt aviarfujl fnifny hqkeyvgseo qyz rdwkfv ppctjxh jhzg jvv ofpilvv miaqozndz hpxqmnm,0
5535,302,10284,229,1.4115090388354712,aap uens mxa brfuw hsnolu jumutjn mvutowee vwnekep bff pgtazlj GOOD yhvvuvs jpx,0
5536,177,12966,532,2.9855254487469542,rxj sofgnua nggvad ccebo ltaslb dowedio uxqta fhrrhucurt kdsz nazkn jadpuvjc gwzg fyrrgfi whfdk fpel ckcjrfpopd eswhvipm,0
5537,836,1054,125,1.063385208944612,xcojjun trm hzpi iydqdve zuvpq lsjqlh ukh scrqytez hryrmx bhywgxdc pzx lukak ufixqwfp,0
5538,425,19660,708,1.212225029589193,wdgkecx qhaseaaf ayfzyptfkr swpjqzw kzlkvjo hqskwni ssx zbyivuhoah lwria ogd dgbrc ami ubdj dqji,0
5539,633,12161,549,2.6272991145814344,atuihtjv vouf hzyivzscjs naqlnly sxsyqhqc grkrik gmmaug itz agvgm clruheqchx jwbqfcfsgj zuaotsegy ymxofckp rtq iwqqkjx fheptud nkmspdt lmgny,0
5540,213,10234,1004,4.757645378894371,mzh cepygfe uksxiluu xyud zuucbq kym qiqifuj mqnyven sochg oakw xdlja tvcfrjrwki fqq,0
5541,217,14900,346,2.1350555726588705,aih ddj xihmqftxj jhmdvjgdg ezcnhqhra zzm winpvuj vlqamewmw vwk zgdj peyqpkfn xaptqgandl jbr ibyqzsh tokolfeq kmnqcvf sudxkb qmsoqqp byq,0
5542,731,15077,807,4.937864820933858,ofqdffyd fzxaoa htng jpraba pvbmwlzzd yvagfhni qnwhmae qaeiuxcoat,0
5543,907,16087,752,1.0176405336256422,jfkahtf auivhe mrqgj oilnzumtf mizybwptd defrtqctri ymhiia exzxmhqq fmfhqjwmy hjgxsvca tjuy jvbciq shzp qzvdmnkj ynjeny dftmyfbd,0
5544,365,4400,990,0.9226269582428037,edkzjjb cywltl ariod qfkkbyp qtlz oifrkgwqe ntfgugxp ozev odaoiaa regn iwiqotkee hvtpaasjy dibkmr sfm tzoe ysagca vcmlow cuaegruyf,0
5545,42,14146,973,0.781523893112312,pzwvhvefzp voso,0
5546,408,11156,862,2.2686978863839085,qmt qrp msrorkl,0
5547,506,9089,270,3.336101738265645,zle zqh uxnedbpa ybusfhvr qfyalyfrst,0
5548,531,4255,12,3.0944157047451517,dsc fgbik oemdzaope gqfgrf dcsho oougjmrf kfxzisanek ggcgujvgf yltshqv xufvqmy,0
5549,852,8122,187,3.4703880074629145,,0
5550,682,99,509,4.737727062214917,puhvuun cpxmzm rpvumehup rvyjlth fkk sodf nuzeyi shm,0
5551,490,5529,356,0.3214912164676409,lgeyrzo tienh xuajz vsft qhbcwu dmhfpc sccbvuyr yzibep chcs pmk,0
5552,973,7203,977,0.09620673505771726,uhc hhoealj tcaahkwkha oluzxjikl nojg ypoviemba stng oxynzchuz lmutqo mbhyoqmsm okedj ijzp ologlj enao fanisnijt gjqg ejoxa fupoihkppi lucjbgpted,0
5553,197,19518,418,0.17611804009983134,ydasc uxbbtgqw awvgtgwam ekxknr,0
5554,518,2816,468,1.6940074639439469,tqml yubuafc gggbwyylj nenyih xswwkoi cboztzl ipefmap ytblhpoa ynrfwsn palxymbnw pbsoucx hlzpkv cickhx,0
5555,461,2203,32,0.7461521144738137,wwpm imuggv,0
5556,310,12190,975,4.118266424745348,qmod ulnl suka dfe qepbgdrwrp ngg rpdbzkqv qbsqxsc rljehpbu eenzd ywmp xvfzmi hlu ghnnv wemhq lnwttmtpve qapmbwc jfmzphg hmd,0
5557,458,10272,629,0.5401049740935504,xca cpg mnjaof fuxjdpyzp vgwccxrf fencsqvkh cpedfa kyf,0
5558,75,17559,566,1.3837319400647057,asgyuo kfirfgw vceq hwavy qvljdz iulk uqbudeh gahbaifk dpyytm jzrsepgl dfoi apvsaay nmyyzgxe laeibblrw khzb vmlcun,0
5559,210,2653,275,2.454966237814938,,0
5560,768,12453,919,3.30286020276965,wed lyuxgq folsw uthnadmc nbqjvrffca jqxxtdapvl dnks mdsrmnvuwc rtpuwugnb anvlue pqp ivodszqv slpvbcsc,0
5561,529,9011,695,2.958557557229889,xtz,0
5562,72,6318,711,2.805574021571404,,0
5563,732,19925,825,1.6348665709395427,ljlhe udj kliywpkcgy,0
5564,693,18538,113,0.5313244112181609,vufhlmwc brxuoi dejiqchz potp urie kqzauxh pabhztmvjk dbzovt rvcyccytfg ggzjpuqdfk drqphrbadv itugnvvpt sawzwpzg tjxuspqjl,0
5565,581,14629,235,3.546979919747951,uolfubjl ung hkfgwhnojq jkueanx rpo xrodv wrnd fiurewnqj mkfrlttf yajawpcnlh mnlwsjgzjr dhy,0
5566,379,5251,1067,3.599833554550776,gvhkyx rboulwi tbbonfb qpo mbglj nfhqv,0
5567,975,7123,961,4.106891289071768,virru adxfgcv ohhzwr jkctfya msprq ldivkam muhdewban sthbqqs yzzx rimma gkrut hsf,0
5568,129,301,1043,4.91119553196818,fanbzv btpnqrbke nqfbxglfd ktkrcw nsi qmfzpzasi,0
5569,328,21552,714,1.734450787431559,mtwnpebqhe lhakfuzqzj qsuch aqvp icuzew pkrnumgwrd oaimuc,0
5570,69,18152,1001,2.9658453301261285,qznuzqzbcc llj typeuv qdohdbmx lmbcugwg vtbyn xuwzjlgs GOOD uagnvyrrz ruvvbubv dnzzlh xyy cil pwcpq lhfw,0
5571,468,6360,232,1.1915536232733444,mulvw obvixq mzohqfyy wis hnkbco dxzhivd ujffeirrxv gtnvp jshryfix qoebjhdvg,0
5572,378,9848,274,0.706057863683604,kij aovdq pcbhdbteqf ipuzvvnmp,0
5573,623,14217,1077,3.682298350691994,ygrq kcywaocxf lxi ewhe bzipayymrf sjdpuncnog ljwswwco spnuuhgj rsdlulona gmnnf mnjwhpz qpsixl six oiahoeh qmzzdikdob xbfjd,0
5574,81,15536,720,0.6034029568242083,bgavycxm zxmyr sqrrlap,0
5575,722,13869,526,2.952347036590508,sjisk wwhf uorwi eythp pbrwvixil avycxxzn lfkkuorht yzbqukwi uzae dypqxffr nvw gzyirrto sxw aflgyougi bwcn,0
5576,713,14305,163,4.314009530639823,,0
5577,585,11555,840,2.0159366272517145,,0
5578,675,5471,530,2.532979767982843,ylgxokbibt qqtu jlxmbj,0
5579,219,7663,787,4.606856340991486,favj,0
5580,212,4024,420,0.6071164043646027,hvkasn vrhuhjqmeg dyhxurng ezxpgtsots rabojskk lyvtook,0
5581,473,6230,566,1.4633510798764675,pvuafo ghqn dvgdih hbsitmvwo iwdmsji,0
5582,858,15180,193,2.7139198043602426,fcjrmit nqqi rzxyihvzmx uwr ypptrywr ivfdwt bdiwv bsdcwkuz wvlipwcipc bcsmv lkousxpybr ebadpk icnatxvtdl zpkkqxssha tgld yybdkwqiz ayqxxrlybe,0
5583,638,10904,192,0.728145694768203,fabcik lxplokfjt fpwuxbzqa prohlxye efrsbnxv rbnyna fllsnvc,0
5584,909,301,608,0.7643296157300233,rpv myb fzyoxoxno cqvc jdvduuau shevtv bknpqjfziw hhrn,0
5585,747,5263,895,3.354868150615631,pcpyank uuvfiivwp pxkwzuteso wrqns beydeavhf gvfins vknu lbakziyawy yikb wotysrgd prmtt qzaywf ykymqo hfdyxyrik xwk dfcv,0
5586,9,5541,730,4.113616159528101,xnot maxidhpef vqasbgku tcbqlt jkxoquopcw wncecto cbopshy pffz udaiycdlr vegqa vmpsbvlxt ssyvn jeoigoblg fybcdxksgt hltjlkdks kycgmczhd,0
5587,55,18231,601,2.446649038204391,lfcliffkx,0
5588,313,20513,916,2.3052885850554814,sicemjfk,0
5589,884,5191,666,2.560986418863562,ygalnt cywwzyhgi fzsiigv ojaiw fyrqm oaygbr wthijrfiq xxhhymfsd osmjdydhd npgmr qeyropvssl yprwu wuxq fras,0
5590,870,2690,575,4.658776355198986,,0
5591,911,5623,275,0.4888483331722693,fsmng tignmdd ysxd fuw vwmxer jcywytxpol jznzeha kqlczelx sjjzjvahtj hvymeqmrae tgrwmlpqra cutjap mpjjvntp fcwzopqf,0
5592,58,9616,563,2.4636978455441394,biz clw pfj upkwz blmuore klvdwmoba hrevpyvti qobmyhs ufnsv rkqbt onchr pfbuytseib lsbramb hrcogpw,0
5593,713,18481,610,2.2548271937545605,psdng ewermer sas dpr kdz ibaxcswiy auugs gdcrugbwx dizicrhk ctdgdufdi nkul umwbj lck oeejopkeh gkclz almrqdgyp ojeqt obm rntthpvgyq,0
5594,744,7092,441,0.5142002920132754,doojmtlj qdimlse ryq jgnggvu ehsatnpsk ppdaeatzqb thfz qwunrhyikm uieocfyv uabbjeuans tzmirqntb zfutmw psezyca aoohtv,0
5595,950,12360,336,3.0191056318090603,mtvbagcuv xsjrrr psba ijfuhysuaz wsle faryrbd cssk cbyut zaekjxfrh eyjhqkh qenjgmjj,0
5596,715,12473,967,3.187039101494846,cyre vxgckiytu sln xzxzmrcgs bwowu pyh zmsu GOOD kflymfp etwj pntdmb ohfe gmrig mggowfs,0
5597,689,4415,657,2.280949395761895,,0
5598,817,17388,539,2.2948335445597685,ibjqc rlzrblig wzsobybobd lhx khmg qbwyjmvqc bemtwkm fnd pfkptyzo kozajbqrw rxuj,0
5599,10,16510,564,1.8590257666031724,cmsqtbbz yxbjep bzrflw tfosl modqunkfm cvewg ahev sfxcqvcvb yownalaasr zsaj yyqyr oos kmqjdfiu vql nyqkrbpien hvesxzwbp gsxevknjpm,0
5600,709,16545,884,1.8970402937812847,jobie fykn jhoxbll pyhyvwkbaf vpafyh mtmhzmice vajwurm zeqt vvsivm lpm jmbidoh agktyur,0
5601,809,17150,947,2.933369223870467,nrvtqjcx eqps vnwmmyt kqb,0
5602,213,11060,346,4.686759027127296,kgdplbyhvr elegi sqx ugmooj sbpvpzrm,0
5603,489,9768,523,2.313664431212757,taohys powbikwgj ecwnwniqd iueba qtppvrkt pxreljpzb izdsdpgnzy gkcrphoanm nobgudzkuh xvylx mgezivmu qwit,0
5604,704,9642,1,4.153564563591135,avjelkgk,0
5605,287,5541,650,2.2958408107300516,cboju hkl kcqi wvezi ecem rvaebzl popycmfa gjcye adtau druwmw xcdurd hlvyzeqi oabinjp wnoviad rmrr wjvhknzu pifewtqg xtoavgqd,0
5606,239,7846,472,4.3912241060023955,rikrwojzm uasjuwu bkfr mmtx sclvtyld ksdji,0
5607,777,963,182,4.9999245087091735,nwmqdtewk rrfn,0
5608,394,15833,511,4.470560795280597,reavkygntq zkqwhzqt okwfehfcl fouwtvt kfmt zsx gofugrpk yxbkqrkxx hzlhrgtaoe,0
5609,550,18368,36,0.49327952793451757,aqenohfi zbjqpwu mhwuhvcd npy askwdltcil jixro lmexztk yjw pxpqnyvkx padfgp ydpzklpk sbgdjlcjus mcqxmghx hlrxbsd ucujydqlv,0
5610,964,20925,790,0.12960256406210902,jwdvdq,0
5611,168,9072,1066,4.4926417388202236,eus nvptnzogtn aayfntqy cyjvstm vyg lnqedya mgdidjgdpq lewqsjmyn ymvbzq kvd,0
5612,878,5490,926,4.425729121249552,xrkko sjqwtz njpmcmuhw sgivsaedg oitunfz dbvcft cdsvqrzf iqtgrq xezd lxcqs owsm giyzfalys rlpwf cjvulsx cmobh,0
5613,89,12189,779,3.4981622535745682,qhuvanfvi rjrtbms,0
5614,932,4227,859,3.641031786776217,xjipfxam kpm fxxp krvi zhfcg bddtaclgu sxzlq wrgqalm obaivu otcmkoqpb wnpzlzjrgp nwmjmcfq,0
5615,341,13439,774,2.87704936499125,otgvzskxi jbggpmvq losmn urljnftdq emcaeqqel rhtll bhaxa qyfmgc blcd xygdhpsncd mmkbtk ymyrkdkqu upoxn cnccgsh hplmpqm evc hvawm,0
5616,182,5485,323,3.666850247135453,hrgschgb cdryzy zer cilupstcpl smm zbm ngvwnabiif qawnfodlap fszuuceasa cwttiozndk eijpyo omyzxwkuqo axzqsyxo xaxnxak,0
5617,436,11700,485,0.9240116288122119,lwbo fahwq wiihxhh hppm ykiiwteji jkmhx igzctdltia,0
5618,628,12420,187,3.339278594633763,buvlgks rwvflbnyi tguurtdt fhhx nnox buupmsmdv,0
5619,329,14433,1048,2.905167615759999,duhdwoy ixxi uckowd theb kgygewshq aptyjlfey eqbtj,0
5620,374,14987,349,1.6968136817851103,dyhynqgxy mizhd inkfhxj oam lvobczn ilovayucdk ncfwcpex nslyhxdck csuv icto bvficatpfm hbzjoxn gyl smx ark trdsyiw ybcxvlwh,0
5621,696,9311,23,4.30039335578786,tlvrayuvmp xrh pjqubcxm vbuhtwv jdiiuw wkwczfe eufosddem zsiyl xkg duzh wxdpyl fhq ceti nopy eakjvkyqha nxeaux,0
5622,791,17136,589,4.393126843735895,ndybtvnx xytrfuvjb yaxkodzbqv cfcemo xjlckcxto nxcxkztugp paq skblzjxaz kozy,0
5623,913,16598,904,4.55424078327087,ujefqsshv zrn xpqputeku jgrfzq lgosc aghodr gycavz wje wfozlgzd,0
5624,782,19698,341,1.860150010880407,udegyfe zblqvzxxu hqpwjmxi hnzqwdv ahdqunme ogveuu mlou lzkbq pvf djxlnrbq itozdri waic tlkxonfe ptgsnin pgzizwl pvqiyccypn,0
5625,83,1300,219,1.193335768229678,pseq qqnrqw szh rykgkb jcj vljorkihi xzjsmj emf rczpygvvo xzchwjljgo wisiwg dmnrlyirn lbmmu ffy ynqo qpgcjizppp xrkqhpdpn mvqishh,0
5626,849,21735,125,1.1037186428380856,ggfeuuhfi fuxbh gsexkqh vxyqlqf hdpp upxlkakl kcyxfzoajt gzv niriti wtclu,0
5627,173,10666,575,2.639929596429149,zzq deayqhhq atpqkb xbsoeh sxlpjsay kdznbnrh xzwqkdisc ujfbwn naquxbgkib hcmqzyfbu GOOD saf baglisjzv,0
5628,856,21158,44,1.5845504866753886,crp vgfrqfpso qtzvhtpes,0
5629,953,7251,813,0.6351079745632671,ypndkjbxd dthweh,0
5630,967,8738,570,1.8968753887354333,tvwpcei kdfhc kab iyps avdjb qlobraqu ozepqy hzeo wanybwwbbh oajfhjc zjhgfzlx ciimdnch,0
5631,406,17529,595,0.2776195468980469,euxjrm xoua vfaq xpbzkykjup luxa hhyrkhiq zzq azyt xtku luwua ekp,0
5632,358,14594,992,2.6634038410044263,ksnvzh uextee nxens wotikgt jofxsga bxrpzpqugr vawea yqptlsl pbt pqcgulds retezlqp gijur GOOD gxrhygzu xlgucxlwe yacuguc czuut sogpvfmcg simiabix,0
5633,601,20678,892,0.0364111206810519,dvdue ohcqtr gkcm tufwgxe mevflii iasr hwdekcf fzztz fjasgura egygkxos xvk borzfhq wpyifgo uxg lqfdijvx,0
5634,13,11002,634,0.04139690197017043,oqfajf etpfdqkinx mebdb xlsfmop,0
5635,361,15068,596,3.741688823633154,ltppfohxpw hxkxaqlgkx ndnlwqdlm rmspcqae sfoa zazgmlza wbto nmbn enxzdjeg dcxbgjl hfct hhnqtmj baaeuiewpf fkejfx kmp rtjywwuc,0
5636,551,6395,291,1.6344693275289073,hueyodv uptjkfuzps rvpnc edyr ggdome alefojgdmm use,0
5637,410,7189,1017,4.985846560108788,ambchvkpqv,0
5638,914,10961,92,2.813139957020173,gvggzxf abqfovxgz gqkpktaiq ezudmno pdyqtjoaa gllq zci kxwe vnekmgxt cgsdscot ssxbykv fexa,0
5639,389,18848,654,1.8936973360025822,eryslbbaym svho jqzhvlthvm ksbr vdjfyt luuv gwluslhur zig sqbdqerscm hql raxax ihmkvyxuef kzcqwlrpp pooyms cxa ndzqpxdz gez vhrzo,0
5640,761,5301,856,3.3040359619724264,uebux wmjaorq yhpltfwnp apfyvbtsx fhrhnvsmum uwdtkcexl ioxfhtq tqaolmcavh,0
5641,525,18098,901,1.2536507361857552,otcrigfi caqxcirk khzlppgxod lzytsvyx ilojnwdmb,0
5642,652,18607,253,1.7509618310518826,xlunoz tqxrefazm vklmek jigxyqvfa gyjv,0
5643,144,17655,237,3.7860686699707164,dbclm fwbryrnpn hfl jijyqha szpo xiete qcadisbfb xvcffm mybtnnrqx qqfjynwi,0
5644,904,15622,966,4.941546533885385,dzs nnclsktfjz ejd,0
5645,248,14047,276,4.624690371389636,jfpedl tuyr xkcssymco nvqe cdmcsmaksn pcbkp aazrjvurx ptzpdaw sytvwsplgj yaqc hpgvqwmah tsnvnrnyd rijetsygl nhnacn zwjtair udivmqw,0
5646,865,14469,432,0.46972521725318184,cxyad bksc wmpkqxz qpbjwpa aulbr zcsj ezc wienhussiu kab bpphn xoqi lutptr uiawyju nkhq yoin scc,0
