dining_hall_id, meal_type, food_type, food_name, days, food_id
1003, Breakfast, Parstocks, Bar Yogurt Regular, 10/16/2021, 6284
1003, Breakfast, Parstocks, Bagel Bar, 10/16/2021, 4918
1003, Breakfast, Parstocks, Parstock Cereal Stir Ins, 10/16/2021, 12885
1003, Breakfast, Fruits, Fruit Fresh Whole, 10/17/2021, 10783
1003, Breakfast, Fruits, Tray Fruit, 10/17/2021, 13688
1003, Breakfast, Entrees, Eggs Hard Cooked, 10/17/2021, 3136
1003, Breakfast, Entrees, Sandwich Portabella & Hummus & Red Pepper, 10/17/2021, 17645
1003, Breakfast, Entrees, Fish Salmon Smoked Fresh Side, 10/17/2021, 21273
1003, Breakfast, Soups, Soup Chili Frozen - Recipe, 10/17/2021, 5613
1003, Breakfast, Salads & Salad Bar, Salad Pasta Don's, 10/17/2021, 8445
1003, Breakfast, Cereals, Cereal Oatmeal, 10/17/2021, 3612
1003, Breakfast, Breads, Cornbread Hall Made, 10/17/2021, 2919
1003, Breakfast, Vegetables, Beans Green Frozen Steamed, 10/17/2021, 9457
1003, Breakfast, Starches, Fries Steak, 10/17/2021, 3665
1003, Breakfast, Starches, Rice Cooked Jasmine, 10/17/2021, 6529
1003, Breakfast, Starches, Beans Dried Cannellini Recipe, 10/17/2021, 22024
1003, Breakfast, Sauces, Sauce BBQ Beer, 10/17/2021, 17893
1003, Breakfast, Others, Bar Waffle, 10/17/2021, 6282
1003, Breakfast, Parstocks, Bar Yogurt Regular, 10/17/2021, 6284
1003, Breakfast, Parstocks, Bagel Bar, 10/17/2021, 4918
1003, Breakfast, Parstocks, Parstock Cereal Stir Ins, 10/17/2021, 12885
1003, Breakfast, Fruits, Fruit Fresh Whole, 10/18/2021, 10783
1003, Breakfast, Fruits, Tray Fruit, 10/18/2021, 13688
1003, Breakfast, Entrees, Eggs Hard Cooked, 10/18/2021, 3136
1003, Breakfast, Entrees, Tofu Scramble Vegan, 10/18/2021, 15810
1003, Breakfast, Entrees, Pork Bacon Recipe, 10/18/2021, 3406
1003, Breakfast, Entrees, Eggs Scrambled, 10/18/2021, 3791
1003, Breakfast, Cereals, Cereal Oatmeal, 10/18/2021, 3612
1003, Breakfast, Breads, Waffle Fzn, 10/18/2021, 15573
1003, Breakfast, Vegetables, Squash Butternut Diced, 10/18/2021, 12161
1003, Breakfast, Starches, Rice White, 10/18/2021, 4322
1003, Breakfast, Starches, Potato O'Brien, 10/18/2021, 3307
1003, Breakfast, Sauces, Syrup Pancake, 10/18/2021, 629
1003, Breakfast, Others, Bar Waffle, 10/18/2021, 6282
1003, Breakfast, Parstocks, Bar Yogurt Regular, 10/18/2021, 6284
1003, Breakfast, Parstocks, Bagel Bar, 10/18/2021, 4918
1003, Breakfast, Parstocks, Parstock Cereal Stir Ins, 10/18/2021, 12885
1003, Breakfast, Fruits, Fruit Fresh Whole, 10/19/2021, 10783
1003, Breakfast, Fruits, Tray Fruit, 10/19/2021, 13688
1003, Breakfast, Entrees, Eggs Hard Cooked, 10/19/2021, 3136
1003, Breakfast, Entrees, Veg Patty Sausage Vegetarian Morningstar, 10/19/2021, 9134
1003, Breakfast, Entrees, Tofu Scramble Vegan, 10/19/2021, 15810
1003, Breakfast, Entrees, Sausage Pork Links Recipe, 10/19/2021, 3384
1003, Breakfast, Entrees, Eggs Scrambled, 10/19/2021, 3791
1003, Breakfast, Cereals, Cereal Oatmeal, 10/19/2021, 3612
1003, Breakfast, Vegetables, Tomatoes Roma Roasted w/ Shallots, 10/19/2021, 18369
1003, Breakfast, Starches, Rice White, 10/19/2021, 4322
1003, Breakfast, Starches, Potato Fried Batter Bite, 10/19/2021, 8391
1003, Breakfast, Sauces, Syrup Pancake, 10/19/2021, 629
1003, Breakfast, Others, Bar Waffle, 10/19/2021, 6282
1003, Breakfast, Parstocks, Bar Yogurt Regular, 10/19/2021, 6284
1003, Breakfast, Parstocks, Bagel Bar, 10/19/2021, 4918
1003, Breakfast, Parstocks, Parstock Cereal Stir Ins, 10/19/2021, 12885
1003, Breakfast, Fruits, Fruit Fresh Whole, 10/20/2021, 10783
1003, Breakfast, Fruits, Tray Fruit, 10/20/2021, 13688
1003, Breakfast, Entrees, Eggs Hard Cooked, 10/20/2021, 3136
1003, Breakfast, Entrees, Veg Patty Sausage Vegetarian Morningstar, 10/20/2021, 9134
1003, Breakfast, Entrees, Tofu Scramble Vegan, 10/20/2021, 15810
1003, Breakfast, Entrees, Sausage Turkey Patty Recipe, 10/20/2021, 2803
1003, Breakfast, Entrees, Toast Texas French, 10/20/2021, 3356
1003, Breakfast, Entrees, Eggs Scrambled, 10/20/2021, 3791
1003, Breakfast, Cereals, Cereal Oatmeal, 10/20/2021, 3612
1003, Breakfast, Vegetables, Pepper And Onions Sauteed, 10/20/2021, 4762
1003, Breakfast, Starches, Rice White, 10/20/2021, 4322
1003, Breakfast, Starches, Potato Hash Brown Patty Fried, 10/20/2021, 14135
1003, Breakfast, Sauces, Syrup Pancake, 10/20/2021, 629
1003, Breakfast, Others, Bar Waffle, 10/20/2021, 6282
1003, Breakfast, Parstocks, Bar Yogurt Regular, 10/20/2021, 6284
1003, Breakfast, Parstocks, Bagel Bar, 10/20/2021, 4918
1003, Breakfast, Parstocks, Parstock Cereal Stir Ins, 10/20/2021, 12885
1003, Breakfast, Fruits, Fruit Fresh Whole, 10/21/2021, 10783
1003, Breakfast, Fruits, Tray Fruit, 10/21/2021, 13688
1003, Breakfast, Entrees, Eggs Hard Cooked, 10/21/2021, 3136
1003, Breakfast, Entrees, Veg Patty Sausage Vegetarian Morningstar, 10/21/2021, 9134
1003, Breakfast, Entrees, Tofu Scramble Vegan, 10/21/2021, 15810
1003, Breakfast, Entrees, Gravy Sausage For Biscuits, 10/21/2021, 3303
1003, Breakfast, Entrees, Eggs Scrambled, 10/21/2021, 3791
1003, Breakfast, Cereals, Cereal Oatmeal, 10/21/2021, 3612
1003, Breakfast, Breads, Biscuits Buttermilk, 10/21/2021, 4321
1003, Breakfast, Vegetables, Spinach Efo, 10/21/2021, 11154
1003, Breakfast, Starches, Rice White, 10/21/2021, 4322
1003, Breakfast, Starches, Potato Hash Browns Shred, 10/21/2021, 3620
1003, Breakfast, Others, Bar Waffle, 10/21/2021, 6282
1003, Breakfast, Parstocks, Bar Yogurt Regular, 10/21/2021, 6284
1003, Breakfast, Parstocks, Bagel Bar, 10/21/2021, 4918
1003, Breakfast, Parstocks, Parstock Cereal Stir Ins, 10/21/2021, 12885
1003, Breakfast, Fruits, Fruit Fresh Whole, 10/22/2021, 10783
1003, Breakfast, Fruits, Tray Fruit, 10/22/2021, 13688
1003, Breakfast, Entrees, Eggs Hard Cooked, 10/22/2021, 3136
1003, Breakfast, Entrees, Veg Patty Sausage Vegetarian Morningstar, 10/22/2021, 9134
1003, Breakfast, Entrees, Tofu Scramble Vegan, 10/22/2021, 15810
1003, Breakfast, Entrees, Pork Bacon Recipe, 10/22/2021, 3406
1003, Breakfast, Entrees, Pancakes Blueberry, 10/22/2021, 4129
1003, Breakfast, Entrees, Eggs Scrambled, 10/22/2021, 3791
1003, Breakfast, Cereals, Cereal Oatmeal, 10/22/2021, 3612
1003, Breakfast, Vegetables, Zucchini Tomato Casserole, 10/22/2021, 4652
1003, Breakfast, Starches, Rice White, 10/22/2021, 4322
1003, Breakfast, Starches, Potato Tri-taters, 10/22/2021, 3649
1003, Breakfast, Sauces, Syrup Pancake, 10/22/2021, 629
1003, Breakfast, Others, Bar Waffle, 10/22/2021, 6282
1003, Breakfast, Parstocks, Bar Yogurt Regular, 10/22/2021, 6284
1003, Breakfast, Parstocks, Bagel Bar, 10/22/2021, 4918
1003, Breakfast, Parstocks, Parstock Cereal Stir Ins, 10/22/2021, 12885
1003, Breakfast, Fruits, Fruit Fresh Whole, 10/23/2021, 10783
1003, Breakfast, Fruits, Tray Fruit, 10/23/2021, 13688
1003, Breakfast, Entrees, Beef Italian with Gravy Halal, 10/23/2021, 19408
1003, Breakfast, Entrees, Eggs Hard Cooked, 10/23/2021, 3136
1003, Breakfast, Soups, Soup Chili Frozen - Recipe, 10/23/2021, 5613
1003, Breakfast, Salads & Salad Bar, Salad Potato Red Smoked, 10/23/2021, 17705
1003, Breakfast, Salads & Salad Bar, Salad Taco Vegan, 10/23/2021, 16616
1003, Breakfast, Cereals, Cereal Oatmeal, 10/23/2021, 3612
1003, Breakfast, Breads, "Bread Roll French Sliced Mini 4""", 10/23/2021, 19368
1003, Breakfast, Breads, Cornbread Hall Made, 10/23/2021, 2919
1003, Breakfast, Starches, Fries Shoestring, 10/23/2021, 7236
1003, Breakfast, Starches, Rice White, 10/23/2021, 4322
1003, Breakfast, Starches, Beans Black Spicy, 10/23/2021, 5549
1003, Breakfast, Sauces, Sauce BBQ Beer, 10/23/2021, 17893
1003, Breakfast, Dressings & Condiments, Giardiniera, 10/23/2021, 6622
1003, Breakfast, Others, Bar Waffle, 10/23/2021, 6282
1003, Breakfast, Parstocks, Bar Yogurt Regular, 10/23/2021, 6284
1003, Breakfast, Parstocks, Bagel Bar, 10/23/2021, 4918
1003, Breakfast, Parstocks, Parstock Cereal Stir Ins, 10/23/2021, 12885
1003, Breakfast, Fruits, Fruit Fresh Whole, 10/24/2021, 10783
1003, Breakfast, Fruits, Tray Fruit, 10/24/2021, 13688
1003, Breakfast, Entrees, Ham Slice Grilled, 10/24/2021, 3405
1003, Breakfast, Entrees, Frittata Spinach Mushroom & Jack, 10/24/2021, 7799
1003, Breakfast, Entrees, Eggs Hard Cooked, 10/24/2021, 3136
1003, Breakfast, Entrees, Chicken Thigh Herb Grilled Halal, 10/24/2021, 20848
1003, Breakfast, Entrees, Vegan Sloppy Joe Filling, 10/24/2021, 10147
1003, Breakfast, Soups, Soup Chili Frozen - Recipe, 10/24/2021, 5613
1003, Breakfast, Salads & Salad Bar, Salad Coleslaw Vinegar Dressing, 10/24/2021, 3124
1003, Breakfast, Breads, Cornbread Hall Made, 10/24/2021, 2919
1003, Breakfast, Breads, "Bun Hamburger Sliced 4""", 10/24/2021, 1054
1003, Breakfast, Vegetables, Carrots Roasted with Dill, 10/24/2021, 14778
1003, Breakfast, Starches, Casserole Hashbrown Potato Cheese, 10/24/2021, 4277
1003, Breakfast, Starches, Rice White, 10/24/2021, 4322
1003, Breakfast, Starches, Beans Pinto Vegetarian, 10/24/2021, 13225
1003, Breakfast, Sauces, Sauce BBQ Beer, 10/24/2021, 17893
1003, Breakfast, Others, Bar Waffle, 10/24/2021, 6282
1003, Breakfast, Parstocks, Bar Yogurt Regular, 10/24/2021, 6284
1003, Breakfast, Parstocks, Bagel Bar, 10/24/2021, 4918
1003, Breakfast, Parstocks, Parstock Cereal Stir Ins, 10/24/2021, 12885
1003, Breakfast, Fruits, Fruit Fresh Whole, 10/25/2021, 10783
1003, Breakfast, Fruits, Tray Fruit, 10/25/2021, 13688
1003, Breakfast, Entrees, Eggs Hard Cooked, 10/25/2021, 3136
1003, Breakfast, Entrees, Veg Patty Sausage Vegetarian Morningstar, 10/25/2021, 9134
1003, Breakfast, Entrees, Tofu Scramble Vegan, 10/25/2021, 15810
1003, Breakfast, Entrees, Pork Bacon Recipe, 10/25/2021, 3406
1003, Breakfast, Entrees, Eggs Scrambled, 10/25/2021, 3791
1003, Breakfast, Cereals, Cereal Oatmeal, 10/25/2021, 3612
1003, Breakfast, Breads, Waffle Fzn, 10/25/2021, 15573
1003, Breakfast, Vegetables, Squash Butternut Diced, 10/25/2021, 12161
1003, Breakfast, Starches, Rice White, 10/25/2021, 4322
1003, Breakfast, Starches, Potato O'Brien, 10/25/2021, 3307
1003, Breakfast, Sauces, Syrup Pancake, 10/25/2021, 629
1003, Breakfast, Others, Bar Waffle, 10/25/2021, 6282
1003, Breakfast, Parstocks, Bar Yogurt Regular, 10/25/2021, 6284
1003, Breakfast, Parstocks, Bagel Bar, 10/25/2021, 4918
1003, Breakfast, Parstocks, Parstock Cereal Stir Ins, 10/25/2021, 12885
1003, Breakfast, Fruits, Fruit Fresh Whole, 10/26/2021, 10783
1003, Breakfast, Fruits, Tray Fruit, 10/26/2021, 13688
1003, Breakfast, Entrees, Eggs Hard Cooked, 10/26/2021, 3136
1003, Breakfast, Entrees, Veg Patty Sausage Vegetarian Morningstar, 10/26/2021, 9134
1003, Breakfast, Entrees, Tofu Scramble Vegan, 10/26/2021, 15810
1003, Breakfast, Entrees, Sausage Pork Links Recipe, 10/26/2021, 3384
1003, Breakfast, Entrees, Eggs Scrambled, 10/26/2021, 3791
1003, Breakfast, Cereals, Cereal Oatmeal, 10/26/2021, 3612
1003, Breakfast, Vegetables, Tomatoes Roma Roasted w/ Shallots, 10/26/2021, 18369
1003, Breakfast, Starches, Rice White, 10/26/2021, 4322
1003, Breakfast, Starches, Potato Fried Batter Bite, 10/26/2021, 8391
1003, Breakfast, Sauces, Syrup Pancake, 10/26/2021, 629
1003, Breakfast, Others, Bar Waffle, 10/26/2021, 6282
1003, Breakfast, Parstocks, Bar Yogurt Regular, 10/26/2021, 6284
1003, Breakfast, Parstocks, Bagel Bar, 10/26/2021, 4918
1003, Breakfast, Parstocks, Parstock Cereal Stir Ins, 10/26/2021, 12885
1003, Breakfast, Fruits, Fruit Fresh Whole, 10/27/2021, 10783
1003, Breakfast, Fruits, Tray Fruit, 10/27/2021, 13688
1003, Breakfast, Entrees, Eggs Hard Cooked, 10/27/2021, 3136
1003, Breakfast, Entrees, Veg Patty Sausage Vegetarian Morningstar, 10/27/2021, 9134
1003, Breakfast, Entrees, Tofu Scramble Vegan, 10/27/2021, 15810
1003, Breakfast, Entrees, Sausage Turkey Patty Recipe, 10/27/2021, 2803
1003, Breakfast, Entrees, Toast Texas French, 10/27/2021, 3356
1003, Breakfast, Entrees, Eggs Scrambled, 10/27/2021, 3791
1003, Breakfast, Cereals, Cereal Oatmeal, 10/27/2021, 3612
1003, Breakfast, Vegetables, Pepper And Onions Sauteed, 10/27/2021, 4762
1003, Breakfast, Starches, Rice White, 10/27/2021, 4322
1003, Breakfast, Starches, Potato Hash Brown Patty Fried, 10/27/2021, 14135
1003, Breakfast, Sauces, Syrup Pancake, 10/27/2021, 629
1003, Breakfast, Others, Bar Waffle, 10/27/2021, 6282
1003, Breakfast, Parstocks, Bar Yogurt Regular, 10/27/2021, 6284
1003, Breakfast, Parstocks, Bagel Bar, 10/27/2021, 4918
1003, Breakfast, Parstocks, Parstock Cereal Stir Ins, 10/27/2021, 12885
1003, Breakfast, Fruits, Fruit Fresh Whole, 10/28/2021, 10783
1003, Breakfast, Fruits, Tray Fruit, 10/28/2021, 13688
1003, Breakfast, Entrees, Eggs Hard Cooked, 10/28/2021, 3136
1003, Breakfast, Entrees, Veg Patty Sausage Vegetarian Morningstar, 10/28/2021, 9134
1003, Breakfast, Entrees, Tofu Scramble Vegan, 10/28/2021, 15810
1003, Breakfast, Entrees, Gravy Sausage For Biscuits, 10/28/2021, 3303
1003, Breakfast, Entrees, Eggs Scrambled, 10/28/2021, 3791
1003, Breakfast, Cereals, Cereal Oatmeal, 10/28/2021, 3612
1003, Breakfast, Breads, Biscuits Buttermilk, 10/28/2021, 4321
1003, Breakfast, Vegetables, Spinach Efo, 10/28/2021, 11154
1003, Breakfast, Starches, Rice White, 10/28/2021, 4322
1003, Breakfast, Starches, Potato Hash Browns Shred, 10/28/2021, 3620
1003, Breakfast, Others, Bar Waffle, 10/28/2021, 6282
1003, Breakfast, Parstocks, Bar Yogurt Regular, 10/28/2021, 6284
1003, Breakfast, Parstocks, Bagel Bar, 10/28/2021, 4918
1003, Breakfast, Parstocks, Parstock Cereal Stir Ins, 10/28/2021, 12885
1003, Breakfast, Fruits, Fruit Fresh Whole, 10/29/2021, 10783
1003, Breakfast, Fruits, Tray Fruit, 10/29/2021, 13688
1003, Breakfast, Entrees, Eggs Hard Cooked, 10/29/2021, 3136
1003, Breakfast, Entrees, Veg Patty Sausage Vegetarian Morningstar, 10/29/2021, 9134
1003, Breakfast, Entrees, Tofu Scramble Vegan, 10/29/2021, 15810
1003, Breakfast, Entrees, Pork Bacon Recipe, 10/29/2021, 3406
1003, Breakfast, Entrees, Pancakes Blueberry, 10/29/2021, 4129
1003, Breakfast, Entrees, Eggs Scrambled, 10/29/2021, 3791
1003, Breakfast, Cereals, Cereal Oatmeal, 10/29/2021, 3612
1003, Breakfast, Vegetables, Zucchini Tomato Casserole, 10/29/2021, 4652
1003, Breakfast, Starches, Rice White, 10/29/2021, 4322
1003, Breakfast, Starches, Potato Tri-taters, 10/29/2021, 3649
1003, Breakfast, Sauces, Syrup Pancake, 10/29/2021, 629
1003, Breakfast, Others, Bar Waffle, 10/29/2021, 6282
1003, Breakfast, Parstocks, Bar Yogurt Regular, 10/29/2021, 6284
1003, Breakfast, Parstocks, Bagel Bar, 10/29/2021, 4918
1003, Breakfast, Parstocks, Parstock Cereal Stir Ins, 10/29/2021, 12885
1003, Breakfast, Fruits, Fruit Fresh Whole, 10/30/2021, 10783
1003, Breakfast, Fruits, Tray Fruit, 10/30/2021, 13688
1003, Breakfast, Entrees, Sandwich Steak w/Jerk Sweet Potato Fries, 10/30/2021, 15708
1003, Breakfast, Entrees, Eggs Hard Cooked, 10/30/2021, 3136
1003, Breakfast, Entrees, Wrap Vegan Chicken Jerk, 10/30/2021, 12806
1003, Breakfast, Soups, Soup Chili Frozen - Recipe, 10/30/2021, 5613
1003, Breakfast, Salads & Salad Bar, Salad Black-Eyed Pea, 10/30/2021, 8688
1003, Breakfast, Cereals, Cereal Oatmeal, 10/30/2021, 3612
1003, Breakfast, Breads, Cornbread Hall Made, 10/30/2021, 2919
1003, Breakfast, Starches, Fries Sweet Potato, 10/30/2021, 9218
1003, Breakfast, Starches, Rice Dirty Vegetarian, 10/30/2021, 5446
1003, Breakfast, Starches, Beans Red Smoked Vegan, 10/30/2021, 16170
1003, Breakfast, Sauces, Sauce BBQ Beer, 10/30/2021, 17893
1003, Breakfast, Others, Bar Waffle, 10/30/2021, 6282
1003, Breakfast, Parstocks, Bar Yogurt Regular, 10/30/2021, 6284
1003, Breakfast, Parstocks, Bagel Bar, 10/30/2021, 4918
1003, Breakfast, Parstocks, Parstock Cereal Stir Ins, 10/30/2021, 12885
1003, Breakfast, Fruits, Fruit Fresh Whole, 10/31/2021, 10783
1003, Breakfast, Fruits, Tray Fruit, 10/31/2021, 13688
1003, Breakfast, Entrees, Beef Corned Hash, 10/31/2021, 11100
1003, Breakfast, Entrees, Sandwich Portabella & Hummus & Red Pepper, 10/31/2021, 17645
1003, Breakfast, Entrees, Eggs Scrambled Plain, 10/31/2021, 8837
1003, Breakfast, Entrees, Eggs Hard Cooked, 10/31/2021, 3136
1003, Breakfast, Entrees, Fish Salmon Smoked Fresh Side, 10/31/2021, 21273
1003, Breakfast, Soups, Soup Chili Frozen - Recipe, 10/31/2021, 5613
1003, Breakfast, Salads & Salad Bar, Salad Pasta Don's, 10/31/2021, 8445
1003, Breakfast, Cereals, Cereal Oatmeal, 10/31/2021, 3612
1003, Breakfast, Breads, Cornbread Hall Made, 10/31/2021, 2919
1003, Breakfast, Vegetables, Beans Green Frozen Steamed, 10/31/2021, 9457
1003, Breakfast, Starches, Potato Hash Brown Patty Fried, 10/31/2021, 14135
1003, Breakfast, Starches, Rice Cooked Jasmine, 10/31/2021, 6529
1003, Breakfast, Starches, Beans Dried Cannellini Recipe, 10/31/2021, 22024
1003, Breakfast, Sauces, Sauce BBQ Beer, 10/31/2021, 17893
1003, Breakfast, Others, Bar Waffle, 10/31/2021, 6282
1003, Breakfast, Parstocks, Bar Yogurt Regular, 10/31/2021, 6284
1003, Breakfast, Parstocks, Bagel Bar, 10/31/2021, 4918
1003, Breakfast, Parstocks, Parstock Cereal Stir Ins, 10/31/2021, 12885
1003, Breakfast, Fruits, Fruit Fresh Whole, 11/1/2021, 10783
1003, Breakfast, Fruits, Tray Fruit, 11/1/2021, 13688
1003, Breakfast, Entrees, Eggs Hard Cooked, 11/1/2021, 3136
1003, Breakfast, Entrees, Tofu Scramble Vegan, 11/1/2021, 15810
1003, Breakfast, Entrees, Pork Bacon Recipe, 11/1/2021, 3406
1003, Breakfast, Entrees, Eggs Scrambled, 11/1/2021, 3791
1003, Breakfast, Cereals, Cereal Oatmeal, 11/1/2021, 3612
1003, Breakfast, Breads, Waffle Fzn, 11/1/2021, 15573
1003, Breakfast, Vegetables, Squash Butternut Diced, 11/1/2021, 12161
1003, Breakfast, Starches, Rice White, 11/1/2021, 4322
1003, Breakfast, Starches, Potato O'Brien, 11/1/2021, 3307
1003, Breakfast, Sauces, Syrup Pancake, 11/1/2021, 629
1003, Breakfast, Others, Bar Waffle, 11/1/2021, 6282
1003, Breakfast, Parstocks, Bar Yogurt Regular, 11/1/2021, 6284
1003, Breakfast, Parstocks, Bagel Bar, 11/1/2021, 4918
1003, Breakfast, Parstocks, Parstock Cereal Stir Ins, 11/1/2021, 12885
1003, Breakfast, Fruits, Fruit Fresh Whole, 11/2/2021, 10783
1003, Breakfast, Fruits, Tray Fruit, 11/2/2021, 13688
1003, Breakfast, Entrees, Eggs Hard Cooked, 11/2/2021, 3136
1003, Breakfast, Entrees, Tofu Scramble Vegan, 11/2/2021, 15810
1003, Breakfast, Entrees, Sausage Pork Links Recipe, 11/2/2021, 3384
1003, Breakfast, Entrees, Eggs Scrambled, 11/2/2021, 3791
1003, Breakfast, Cereals, Cereal Oatmeal, 11/2/2021, 3612
1003, Breakfast, Vegetables, Tomatoes Roma Roasted w/ Shallots, 11/2/2021, 18369
1003, Breakfast, Starches, Rice White, 11/2/2021, 4322
1003, Breakfast, Starches, Potato Fried Batter Bite, 11/2/2021, 8391
1003, Breakfast, Sauces, Syrup Pancake, 11/2/2021, 629
1003, Breakfast, Others, Bar Waffle, 11/2/2021, 6282
1003, Breakfast, Parstocks, Bar Yogurt Regular, 11/2/2021, 6284
1003, Breakfast, Parstocks, Bagel Bar, 11/2/2021, 4918
1003, Breakfast, Parstocks, Parstock Cereal Stir Ins, 11/2/2021, 12885
1003, Breakfast, Fruits, Fruit Fresh Whole, 11/3/2021, 10783
1003, Breakfast, Fruits, Tray Fruit, 11/3/2021, 13688
1003, Breakfast, Entrees, Eggs Hard Cooked, 11/3/2021, 3136
1003, Breakfast, Entrees, Tofu Scramble Vegan, 11/3/2021, 15810
1003, Breakfast, Entrees, Sausage Turkey Patty Recipe, 11/3/2021, 2803
1003, Breakfast, Entrees, Toast Texas French, 11/3/2021, 3356
1003, Breakfast, Entrees, Eggs Scrambled, 11/3/2021, 3791
1003, Breakfast, Cereals, Cereal Oatmeal, 11/3/2021, 3612
1003, Breakfast, Vegetables, Pepper And Onions Sauteed, 11/3/2021, 4762
1003, Breakfast, Starches, Rice White, 11/3/2021, 4322
1003, Breakfast, Starches, Potato Hash Brown Patty Fried, 11/3/2021, 14135
1003, Breakfast, Sauces, Syrup Pancake, 11/3/2021, 629
1003, Breakfast, Others, Bar Waffle, 11/3/2021, 6282
1003, Breakfast, Parstocks, Bar Yogurt Regular, 11/3/2021, 6284
1003, Breakfast, Parstocks, Bagel Bar, 11/3/2021, 4918
1003, Breakfast, Parstocks, Parstock Cereal Stir Ins, 11/3/2021, 12885
1003, Breakfast, Fruits, Fruit Fresh Whole, 11/4/2021, 10783
1003, Breakfast, Fruits, Tray Fruit, 11/4/2021, 13688
1003, Breakfast, Entrees, Eggs Hard Cooked, 11/4/2021, 3136
1003, Breakfast, Entrees, Tofu Scramble Vegan, 11/4/2021, 15810
1003, Breakfast, Entrees, Gravy Sausage For Biscuits, 11/4/2021, 3303
1003, Breakfast, Entrees, Eggs Scrambled, 11/4/2021, 3791
1003, Breakfast, Cereals, Cereal Oatmeal, 11/4/2021, 3612
1003, Breakfast, Breads, Biscuits Buttermilk, 11/4/2021, 4321
1003, Breakfast, Vegetables, Spinach Efo, 11/4/2021, 11154
1003, Breakfast, Starches, Rice White, 11/4/2021, 4322
1003, Breakfast, Starches, Potato Hash Browns Shred, 11/4/2021, 3620
1003, Breakfast, Others, Bar Waffle, 11/4/2021, 6282
1003, Breakfast, Parstocks, Bar Yogurt Regular, 11/4/2021, 6284
1003, Breakfast, Parstocks, Bagel Bar, 11/4/2021, 4918
1003, Breakfast, Parstocks, Parstock Cereal Stir Ins, 11/4/2021, 12885
1003, Breakfast, Fruits, Fruit Fresh Whole, 11/5/2021, 10783
1003, Breakfast, Fruits, Tray Fruit, 11/5/2021, 13688
1003, Breakfast, Entrees, Eggs Hard Cooked, 11/5/2021, 3136
1003, Breakfast, Entrees, Tofu Scramble Vegan, 11/5/2021, 15810
1003, Breakfast, Entrees, Pork Bacon Recipe, 11/5/2021, 3406
1003, Breakfast, Entrees, Pancakes Blueberry, 11/5/2021, 4129
1003, Breakfast, Entrees, Eggs Scrambled, 11/5/2021, 3791
1003, Breakfast, Cereals, Cereal Oatmeal, 11/5/2021, 3612
1003, Breakfast, Vegetables, Zucchini Tomato Casserole, 11/5/2021, 4652
1003, Breakfast, Starches, Rice White, 11/5/2021, 4322
1003, Breakfast, Starches, Potato Tri-taters, 11/5/2021, 3649
1003, Breakfast, Sauces, Syrup Pancake, 11/5/2021, 629
1003, Breakfast, Others, Bar Waffle, 11/5/2021, 6282
1003, Breakfast, Parstocks, Bar Yogurt Regular, 11/5/2021, 6284
1003, Breakfast, Parstocks, Bagel Bar, 11/5/2021, 4918
1003, Breakfast, Parstocks, Parstock Cereal Stir Ins, 11/5/2021, 12885
1003, Breakfast, Fruits, Fruit Fresh Whole, 11/6/2021, 10783
1003, Breakfast, Fruits, Tray Fruit, 11/6/2021, 13688
1003, Breakfast, Entrees, Beef Italian with Gravy Halal, 11/6/2021, 19408
1003, Breakfast, Entrees, Eggs Hard Cooked, 11/6/2021, 3136
1003, Breakfast, Soups, Soup Chili Frozen - Recipe, 11/6/2021, 5613
1003, Breakfast, Salads & Salad Bar, Salad Potato Red Smoked, 11/6/2021, 17705
1003, Breakfast, Salads & Salad Bar, Salad Taco Vegan, 11/6/2021, 16616
1003, Breakfast, Cereals, Cereal Oatmeal, 11/6/2021, 3612
1003, Breakfast, Breads, "Bread Roll French Sliced Mini 4""", 11/6/2021, 19368
1003, Breakfast, Breads, Cornbread Hall Made, 11/6/2021, 2919
1003, Breakfast, Starches, Fries Shoestring, 11/6/2021, 7236
1003, Breakfast, Starches, Rice White, 11/6/2021, 4322
1003, Breakfast, Starches, Beans Black PAR, 11/6/2021, 14041
1003, Breakfast, Sauces, Sauce BBQ Beer, 11/6/2021, 17893
1003, Breakfast, Dressings & Condiments, Giardiniera, 11/6/2021, 6622
1003, Breakfast, Others, Bar Waffle, 11/6/2021, 6282
1003, Breakfast, Parstocks, Bar Yogurt Regular, 11/6/2021, 6284
1003, Breakfast, Parstocks, Bagel Bar, 11/6/2021, 4918
1003, Breakfast, Parstocks, Parstock Cereal Stir Ins, 11/6/2021, 12885
1003, Breakfast, Fruits, Fruit Fresh Whole, 11/7/2021, 10783
1003, Breakfast, Fruits, Tray Fruit, 11/7/2021, 13688
1003, Breakfast, Entrees, Ham Slice Grilled, 11/7/2021, 3405
1003, Breakfast, Entrees, Frittata Spinach Mushroom & Jack, 11/7/2021, 7799
1003, Breakfast, Entrees, Eggs Hard Cooked, 11/7/2021, 3136
1003, Breakfast, Entrees, Chicken Thigh Herb Grilled Halal, 11/7/2021, 20848
1003, Breakfast, Entrees, Vegan Sloppy Joe Filling, 11/7/2021, 10147
1003, Breakfast, Soups, Soup Chili Frozen - Recipe, 11/7/2021, 5613
1003, Breakfast, Salads & Salad Bar, Salad Coleslaw Vinegar Dressing, 11/7/2021, 3124
1003, Breakfast, Breads, Cornbread Hall Made, 11/7/2021, 2919
1003, Breakfast, Breads, "Bun Hamburger Sliced 4""", 11/7/2021, 1054
